"column","variable","label","value_labels","class","type","n_na","range"
"674","tfeq50","Parent Reported: TFEQ50 Food restraint -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(`Eat whatever I want, whenever I want it` = 1, `Usually eat whatever I want, whenever I want it.` = 2, `Often limit food intake, but often “give in”.` = 3, `Usually limit food intake, rarely “give in”.` = 4, `Constantly limit food intake, never “give in”.` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(1, 4)"
"675","tfeq51","Parent Reported: TFEQ51 Motivation to diet daily","c(`Not like me` = 1, `Like me` = 2, `Pretty good description of me` = 3, `Describes me perfectly` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 4)"
"676","tfeq_cogcontrol","TFEQ Cogntiive Control Score","NULL","numeric","double","9","c(1, 19)"
"677","tfeq_disinhibition","TFEQ Disinhibition Score","NULL","numeric","double","5","c(1, 16)"
"678","tfeq_hunger","TFEQ Susceptibility to Hunger Score","NULL","numeric","double","10","c(0, 14)"
"679","v4_date","start_date from qualtrics survey meta-data converted to format yyyy-mm-dd in R","NULL","Date","double","6","c(17617, 18978)"
"680","cwc1","Child Weight Concerns 1 - How much worry about weight & body shape compared to peers -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(`I worry a lot less than other students` = 1, `I worry a little less than other students` = 2, `I worry about the same as other students` = 3, `I worry a little more than other students` = 4, `I worry a lot more than other students` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","19","c(1, 5)"
"681","cwc2","Child Weight Concerns 2 - How worried about gaining 3 pounds -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(`Not afraid` = 1, `Slightly afraid` = 2, `Moderately afraid` = 3, `Very afraid` = 4, Terrified = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","12","c(1, 5)"
"682","cwc3","Child Weight Concerns 3 - Last time went on diet -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(`I've never been on a diet` = 1, `I was on a diet about 1 year ago` = 2, `I was on a diet about 6 months ago` = 3, `I was on a diet about 3 months ago` = 4, `I was on a diet about 1 month ago` = 5, `I was on a diet less than 1 month ago` = 6, `I'm now on a diet` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","15","c(1, 7)"
"683","cwc4","Child Weight Concerns 4 - How important is weight in life -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(`My weight is not important compared to other things in my life` = 1, `My weight is a little more important than some other things` = 2, `My weight is more important than most, but not all, things in my life` = 3, `My weight is the most important thing in my life` = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","16","c(1, 4)"
"684","cwc5","Child Weight Concerns 5 - Ever feel fat -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","16","c(1, 5)"
"685","cwc_total","CWC Total Score","NULL","numeric","double","30","c(0, 63.332)"
"686","cbis_perc_male","CBIS Male 1 - Perceived Figure -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(`Picture A` = 1, `Picture B` = 2, `Picture C` = 3, `Picture D` = 4, `Picture E` = 5, `Picture F` = 6, `Picture G` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","51","c(1, 4)"
"687","cbis_ideal_male","CBIS Male 2 - Ideal Figure -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(`Picture A` = 1, `Picture B` = 2, `Picture C` = 3, `Picture D` = 4, `Picture E` = 5, `Picture F` = 6, `Picture G` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","51","c(1, 5)"
"688","cbis_perc_female","CBIS Female 1 - Perceived Figure -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(`Picture A` = 1, `Picture B` = 2, `Picture C` = 3, `Picture D` = 4, `Picture E` = 5, `Picture F` = 6, `Picture G` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"689","cbis_ideal_female","CBIS Female 2 - Ideal Figure","c(`Picture A` = 1, `Picture B` = 2, `Picture C` = 3, `Picture D` = 4, `Picture E` = 5, `Picture F` = 6, `Picture G` = 7)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","46","c(1, 5)"
"690","cbis_score","CBIS Difference Score (Percieved - Ideal)","NULL","numeric","double","11","c(-3, 4)"
"691","cbis_score_abs","CBIS Absolute Value of Difference Score","NULL","numeric","double","11","c(0, 4)"
"692","v5_date","start_date from qualtrics survey meta-data converted to format yyyy-mm-dd in R","NULL","Date","double","6","c(17626, 18997)"
"693","loc1","LOC1 lost control in past 3 months -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","24","c(0, 1)"
"694","loc2a","LOC2 How many times lost control - In the past month? -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","NULL","numeric","double","76","c(1, 21)"
"695","loc2b","LOC2 How many times lost control - 2 months ago? -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","NULL","numeric","double","77","c(0, 21)"
"696","loc2c","LOC2 How many times lost control - 3 months ago? -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","NULL","numeric","double","77","c(0, 21)"
"697","loc3","LOC Before eating - Were you hungry?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"698","loc4","LOC Before eating - Were you trying to cut back or eat less food than usual?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"699","loc5","LOC Before eating - Did you have a bad feeling, like angry, sad, or lonely before you ate?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"700","loc6","LOC Before eating - Were you feeling bored or tired before you ate?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"701","loc7","LOC Before eating - Did something bad happen to make you want to eat? (For example: Had a fight with a friend, got in trouble with a parent) -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","75","c(0, 1)"
"702","loc8","LOC Before eating - Did something good happen to make you want to eat?  (For example: Did well on a test, went to a party or celebration)","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"703","loc9","LOC While eating - Did you keep eating even though you were full or had already eaten enough?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"704","loc10","LOC While eating - Did the amount of food feel like too much for you at the time?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"705","loc11","LOC While eating - Do you think other people would think you ate too much food?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"706","loc12","LOC While eating - Were you eating in secret or trying to hide the food you were eating?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 0)"
"707","loc13","LOC While eating - Did it feel like you were eating more than others?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"708","loc14","LOC While eating - During any time when you were eating, did you feel numb or like you spaced or zoned out?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"709","loc15","LOC After eating - Did you feel badly about yourself for eating or about what you ate? For example, did you feel guilt, shame, unhappiness, or another kind of bad feeling?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"710","loc16a","LOC After eating - Did you throw up?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"711","loc17","LOC After eating - Did you use laxatives or any kind of pills to make the food go out of your body?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 0)"
"712","loc18","LOC After eating - Did you exercise for an hour or more, in order to make up for the food that you ate?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"713","loc19","LOC After eating - Did you not eat anything at all for a whole day or more because you ate too much? -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","76","c(0, 1)"
"714","loc16b","LOC After eating - Did you make yourself throw up?","c(No = 0, Yes = 1, Skip = 99)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"715","loc20","LOC20 - Permission to share with parent","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","74","c(0, 1)"
"716","v6_date","start_date from qualtrics survey meta-data converted to format yyyy-mm-dd in R","NULL","Date","double","9","c(17647, 18975)"
"717","dg_foodchoice","Delay Discounting favorite food","c(`M&Ms` = 1, `Animal Crackers` = 2, Pretzels = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"718","dg_foodchoice2","Delay Discounting second favorite food","c(`M&Ms` = 1, `Animal Crackers` = 2, Pretzels = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 3)"
"719","dg_foodchoice_amount","Delay Discounting favorite food pile choice 1","c(`Small pile` = 1, `Big pile` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(1, 2)"
"720","dg_foodchoice_amount2","Delay Discounting favorite food pile choice 2","c(`Small pile` = 1, `Big pile` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","83","c(1, 2)"
"721","dg_foodchoice2_amount","Delay Discounting second favorite food pile choice 1","c(`Small pile` = 1, `Big pile` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","86","c(2, 2)"
"722","dg_foodchoice2_amount2","Delay Discounting second favorite food pile choice 2","c(`Small pile` = 1, `Big pile` = 2)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","87","NULL"
"723","dg_wait","Delayed Gratification Score","c(`Successfully Waited` = 0, `Rang Bell, Did NOT Eat` = 1, `Ate Without Ringing Bell` = 2, `Ate, did NOT understand task` = 3)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","11","c(0, 2)"
"724","v7_date","start_date from qualtrics survey meta-data converted to format yyyy-mm-dd in R","NULL","Date","double","41","c(18032, 18835)"
"725","v7_feedschild","Visit 7 - Parent Reported: Responsible for feeding child re-leveled in R to start with 0","c(Myself = 0, `My partner` = 1, `Both myself and my partner` = 2, `Child's school` = 3, Other = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","46","c(0, 4)"
"726","v7_feedschild_other","Visit 7 - Parent Reported: Specify responsible for feeding child if other","NULL","character","character","46","c("""", ""Mother and school, free breakfast and lunch this year."")"
"727","v7_buysfood","Visit 7 - Parent Reported: Responsible for buying food re-leveled in R to start with 0","c(Myself = 0, `My partner` = 1, `Both myself and my partner` = 2, `Child's school` = 3, Other = 4)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","46","c(0, 3)"
"728","v7_buysfood_other","Visit 7 - Parent Reported: Specify responsible for buying food if other","NULL","character","character","46","c("""", """")"
"729","v7_freq_eatout","Visit 7 - Parent Reported: Times per week eat out re-leveled in R to start with 0","c(`Once per month or less` = 0, `Twice a month` = 1, `Once a week` = 2, `Two times a week` = 3, `Three times a week` = 4, `Four or more times per week` = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","46","c(0, 4)"
"730","v7_freq_familydinner","Visit 7 - Parent Reported: Times per week eat together","NULL","numeric","double","46","c(3, 7)"
"731","v7_freq_homelunch","Visit 7 - Parent Reported: Times per week bring lunch to school","NULL","numeric","double","46","c(0, 5)"
"732","v7_family_foodcond","Visit 7 - Parent Reported: Family member has condition affecting food eaten","c(No = 0, Yes = 1)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","46","c(0, 1)"
"733","v7_cebq1","Visit 7 - Parent Reported: CEBQ - 1. My child loves food.","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 5)"
"734","v7_cebq2","Visit 7 - Parent Reported: CEBQ - 2. My child eats more when worried","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"735","v7_cebq3","Visit 7 - Parent Reported: CEBQ - 3. My child has a big appetite","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"736","v7_cebq4","Visit 7 - Parent Reported: CEBQ - 4. My child finishes his/her meal quickly","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"737","v7_cebq5","Visit 7 - Parent Reported: CEBQ - 5. My child is interested in food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(2, 5)"
"738","v7_cebq6","Visit 7 - Parent Reported: CEBQ - 6. My child is always asking for a drink","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"739","v7_cebq7","Visit 7 - Parent Reported: CEBQ - 7. My child refuses new foods at first","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"740","v7_cebq8","Visit 7 - Parent Reported: CEBQ - 8. My child eats slowly","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"741","v7_cebq9","Visit 7 - Parent Reported: CEBQ - 9. My child eats less when angry -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","48","c(1, 5)"
"742","v7_cebq10","Visit 7 - Parent Reported: CEBQ - 10. My child enjoys tasting new foods.","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"743","v7_cebq11","Visit 7 - Parent Reported: CEBQ - 11. My child eats less when s/he is tired.","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"744","v7_cebq12","Visit 7 - Parent Reported: CEBQ - 12. My child is always asking for food.","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
"745","v7_cebq13","Visit 7 - Parent Reported: CEBQ - 13. My child eats more when annoyed.","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 3)"
"746","v7_cebq14","Visit 7 - Parent Reported: CEBQ - 14. If allowed to, my child would eat too much.","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","47","c(1, 5)"
